evidence_candidate_id,parent_candidate_id,pmid,pmcid,clinical_node_id,ingredient,title,source_path,source_sha256,section_title,locator,evidence_text,signal_types,dose_mentions,population_mentions,duration_mentions,design_signals,ai_relevance_score,reviewer_id,review_status,human_verification_required
AI-FT-EV-K1-38787821-02,EV-K1-38787821,38787821,PMC11125479,K1,vitamin D/calcium,Vitamin D supplementation for prevention of acute respiratory infections in older adults: A systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11125479.xml,6c652a12d3b8af25416468c8c451f195b08ea68d310c5b1acb9905295b4b04c9,3 Results > 3.5 Safety outcomes,"PMC11125479, 3 Results > 3.5 Safety outcomes, p13","The results showed that vitamin D supplementation may result in little to no difference in death due to any cause (6 trials; RR, 1.11; 95% CI, 0.75–1.64, I2 = 1.3%; low certainty), any adverse event (6 trials; RR, 0.94; 95% CI, 0.87–1.03, I2 = 75.7%; low certainty), hypercalcemia (2 trials; RR, 1.14; 95% CI, 0.71–1.81, I2 = 22.8%; moderate certainty), and kidney stones (2 trials; RR, 0.99; 95% CI, 0.78–1.27, I2 = 0.0%; moderate certainty) (Fig 4).",hypercalcemia;kidney stone;adverse event,,,,trial,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38787821-03,EV-K1-38787821,38787821,PMC11125479,K1,vitamin D/calcium,Vitamin D supplementation for prevention of acute respiratory infections in older adults: A systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11125479.xml,6c652a12d3b8af25416468c8c451f195b08ea68d310c5b1acb9905295b4b04c9,1 Introduction,"PMC11125479, 1 Introduction, p2","Interest in the potential of vitamin D supplementation to reduce the risk of ARIs has surged following the onset of the COVID-19 pandemic [4]. Furthermore, observational studies have consistently shown an inverse association between serum 25(OH)D levels and the risk or severity of ARIs [7,8].",safety;risk,,children,,randomized;trial,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38787821-04,EV-K1-38787821,38787821,PMC11125479,K1,vitamin D/calcium,Vitamin D supplementation for prevention of acute respiratory infections in older adults: A systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11125479.xml,6c652a12d3b8af25416468c8c451f195b08ea68d310c5b1acb9905295b4b04c9,2 Materials and methods > 2.2 Data extraction,"PMC11125479, 2 Materials and methods > 2.2 Data extraction, p6",Secondary outcomes were the proportions of participants experiencing one or more of the following outcomes: upper respiratory infection; lower respiratory infection; hospital admission due to an ARI; death due to any cause; any adverse event; and potential adverse reactions to vitamin D (hypercalcinemia and kidney stones).,kidney stone;adverse event,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38787821-05,EV-K1-38787821,38787821,PMC11125479,K1,vitamin D/calcium,Vitamin D supplementation for prevention of acute respiratory infections in older adults: A systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11125479.xml,6c652a12d3b8af25416468c8c451f195b08ea68d310c5b1acb9905295b4b04c9,1 Introduction,"PMC11125479, 1 Introduction, p3","While some meta-analyses of the association between vitamin D supplementation and the risk of ARIs in the pediatric populations have been published [13,14], the efficacy of vitamin D supplementation in preventing ARIs in older adults remains uncertain and has not been thoroughly reviewed to the best of our knowledge. Therefore, we systematically reviewed evidence from RCTs to evaluate the efficacy and safety of vitamin D supplementation in preventing ARIs in older adults.",safety;risk,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-38846187-01,EV-K5-38846187,38846187,PMC11155223,K5,zinc,Zinc-Containing Over-The-Counter Product Causing Sideroblastic Anemia and Neutropenia.,research_v3/full_text/oa_xml/PMC11155223.xml,13024f63716158f162fc57d6d056e73ce45a183b22ac61e71dbf9acfb61a9c09,Introduction,"PMC11155223, Introduction, p3",Zinc-induced copper deficiency is a rare and difficult-to-recognize condition. We present a case of a 74-year-old Caucasian female who presented with sideroblastic anemia and neutropenia caused by zinc-induced copper deficiency through the use of over-the-counter vitamin and mineral supplement.,copper deficiency;anemia,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-38846187-02,EV-K5-38846187,38846187,PMC11155223,K5,zinc,Zinc-Containing Over-The-Counter Product Causing Sideroblastic Anemia and Neutropenia.,research_v3/full_text/oa_xml/PMC11155223.xml,13024f63716158f162fc57d6d056e73ce45a183b22ac61e71dbf9acfb61a9c09,Introduction,"PMC11155223, Introduction, p1","Sideroblastic anemia encompasses a group of heterogeneous congenital and acquired disorders characterized by anemia and the presence of ring sideroblasts in the bone marrow. Acquired sideroblastic anemia is most commonly associated with myelodysplastic disorders (MDS), toxins/drugs, and, rarely, nutritional deficiencies [1].",copper deficiency;anemia,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-38846187-03,EV-K5-38846187,38846187,PMC11155223,K5,zinc,Zinc-Containing Over-The-Counter Product Causing Sideroblastic Anemia and Neutropenia.,research_v3/full_text/oa_xml/PMC11155223.xml,13024f63716158f162fc57d6d056e73ce45a183b22ac61e71dbf9acfb61a9c09,Discussion,"PMC11155223, Discussion, p9",Sideroblastic anemia comprises a wide spectrum of heritable and acquired erythropoietic disorders that result from abnormalities in heme synthesis and mitochondrial function. Sideroblastic anemia is characterized by anemia and the presence of ring sideroblasts and erythroblasts with iron-loaded mitochondria visualized by Prussian blue staining in the bone marrow.,copper deficiency;anemia,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-38846187-04,EV-K5-38846187,38846187,PMC11155223,K5,zinc,Zinc-Containing Over-The-Counter Product Causing Sideroblastic Anemia and Neutropenia.,research_v3/full_text/oa_xml/PMC11155223.xml,13024f63716158f162fc57d6d056e73ce45a183b22ac61e71dbf9acfb61a9c09,Discussion,"PMC11155223, Discussion, p11","The recommended dietary intake for zinc is approximately 8 mg/day for adult females and 11 mg/day for adult males. The risk of zinc-induced copper metabolism disturbance begins to occur when zinc ingestions exceed 50 mg/day, although it typically arises when greater than 150 mg/day is consumed [7].",risk,8 mg/day;11 mg/day;50 mg/day;150 mg/day,adult,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-38846187-05,EV-K5-38846187,38846187,PMC11155223,K5,zinc,Zinc-Containing Over-The-Counter Product Causing Sideroblastic Anemia and Neutropenia.,research_v3/full_text/oa_xml/PMC11155223.xml,13024f63716158f162fc57d6d056e73ce45a183b22ac61e71dbf9acfb61a9c09,Conclusions,"PMC11155223, Conclusions, p13","Hypocupremia due to zinc products can lead to sideroblastic anemia and neutropenia, imitating other severe hematological disorders. Timely consideration of potential copper deficiency and a thorough clinical history can help evade unnecessary interventions and prevent potentially irreversible neurological complications.",copper deficiency;anemia,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38892507-01,EV-K1-38892507,38892507,PMC11174535,K1,vitamin D/calcium,"A Comparison and Safety Evaluation of Micellar versus Standard Vitamin D3 Oral Supplementation in a Randomized, Double-Blind Human Pilot Study.",research_v3/full_text/oa_xml/PMC11174535.xml,91b798af07ad370c936adb4ffcdc5e17c0e2af948a4435314602f9f8d16596c1,4. Discussion,"PMC11174535, 4. Discussion, p36","In anticipation of these findings, changes in safety parameters, including serum 1,25(OH)2D, were analyzed throughout the study period. Serum 25-hydroxyvitamin D concentrations above 375 nmol/L (>150 ng/mL) would indicate Vitamin D overdosing and a high risk of hypercalcemia [42].",hypercalcemia;adverse effect;safety;risk,"10,000 IU",,,,14,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38892507-02,EV-K1-38892507,38892507,PMC11174535,K1,vitamin D/calcium,"A Comparison and Safety Evaluation of Micellar versus Standard Vitamin D3 Oral Supplementation in a Randomized, Double-Blind Human Pilot Study.",research_v3/full_text/oa_xml/PMC11174535.xml,91b798af07ad370c936adb4ffcdc5e17c0e2af948a4435314602f9f8d16596c1,1. Introduction,"PMC11174535, 1. Introduction, p6","In view of these findings, the goal of this (follow-up) pilot study was to compare micellar Vitamin D3 (i.e., LMD) with standard Vitamin D3 (i.e., STD), both formulated in a liquid (oil-based) softgel capsule, regarding their pharmacokinetic and safety profile in healthy adults following daily oral administration at dosages of 1000 IU and 2500 IU. Thereafter, the pharmacokinetics with respect to AUC and Cmax of serum circulatory 25-hydroxyvitamin D (25(OH)D), as well as 1,25-dihydroxyvitamin D (",safety;harm,1000 IU;2500 IU,,60 days,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38892507-03,EV-K1-38892507,38892507,PMC11174535,K1,vitamin D/calcium,"A Comparison and Safety Evaluation of Micellar versus Standard Vitamin D3 Oral Supplementation in a Randomized, Double-Blind Human Pilot Study.",research_v3/full_text/oa_xml/PMC11174535.xml,91b798af07ad370c936adb4ffcdc5e17c0e2af948a4435314602f9f8d16596c1,4. Discussion,"PMC11174535, 4. Discussion, p35","However, a much higher daily dose of 10,000 IU of Vitamin D3 was administered in that study compared to the doses used in the current study. The prolonged time to reach Cmax may be a more common pharmacokinetic characteristic of higher doses and novel formulations of Vitamin D since Mentaverri et al.",harm,"10,000 IU;100,000 IU",,30 days;40 days;14 days,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38892507-04,EV-K1-38892507,38892507,PMC11174535,K1,vitamin D/calcium,"A Comparison and Safety Evaluation of Micellar versus Standard Vitamin D3 Oral Supplementation in a Randomized, Double-Blind Human Pilot Study.",research_v3/full_text/oa_xml/PMC11174535.xml,91b798af07ad370c936adb4ffcdc5e17c0e2af948a4435314602f9f8d16596c1,4. Discussion,"PMC11174535, 4. Discussion, p32","The hypotheses of this study were based on the previous findings—assuming LMD, a new delivery system which microencapsulates Vitamin D3 (LipoMicel® Vitamin D), would show superiority over STD in terms of its pharmacokinetic profile in healthy adults and that oral supplementation with either Vitamin D3 formulation, STD or LMD, would prove to be safe in participants at a daily administration of two different dosages (1000 IU and 2500 IU) over a study period of 60 days.",harm,1000 IU;2500 IU,,60 days,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-38892507-05,EV-K1-38892507,38892507,PMC11174535,K1,vitamin D/calcium,"A Comparison and Safety Evaluation of Micellar versus Standard Vitamin D3 Oral Supplementation in a Randomized, Double-Blind Human Pilot Study.",research_v3/full_text/oa_xml/PMC11174535.xml,91b798af07ad370c936adb4ffcdc5e17c0e2af948a4435314602f9f8d16596c1,3. Results > 3.4. Adverse Events,"PMC11174535, 3. Results > 3.4. Adverse Events, p31","No adverse events (AEs) occurred during the study. Of note, there were no recorded cases of hypercalcemia (i.e., total serum calcium > 2.63 mmol/L).",hypercalcemia;adverse event,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-39114275-01,EV-K3-39114275,39114275,PMC11304700,K3,iron,Efficacy of daily versus intermittent oral iron supplementation for prevention of anaemia among pregnant women: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11304700.xml,5d21d0f4779c9b7500f38badb14b3821d34b8c6061da6f6c9f7c7eb166c59e4e,Introduction,"PMC11304700, Introduction, p0045","examining various doses and routes of iron supplementation among pregnant women with anaemia found that while daily oral iron improved haematological parameters, it was associated with more gastrointestinal side effects compared to intramuscular or intravenous regimens. Although the latter was superior in improving haematological parameters, they also carried a higher risk of severe adverse effects such as venous thrombosis and allergic reactions.10 Another subsequent Cochrane review by Peña-Ros",gastrointestinal;adverse effect;side effect;safety;risk,,pregnant;women;infant;pregnancy,,randomized;trial,16,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-39114275-02,EV-K3-39114275,39114275,PMC11304700,K3,iron,Efficacy of daily versus intermittent oral iron supplementation for prevention of anaemia among pregnant women: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11304700.xml,5d21d0f4779c9b7500f38badb14b3821d34b8c6061da6f6c9f7c7eb166c59e4e,Introduction,"PMC11304700, Introduction, p0035","WHO recommends 30 mg–60 mg of daily oral elemental iron and 400 μg of folic acid for the prevention of maternal anaemia and newborn complications. Additionally, the daily consumption of iron supplements frequently results in adverse side effects such as nausea, constipation, or gastritis, further exacerbating compliance issues among pregnant women.",nausea;constipation;side effect;safety,30 mg;60 mg;400 μg,pregnant;women;pregnancy,,,15,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-39114275-03,EV-K3-39114275,39114275,PMC11304700,K3,iron,Efficacy of daily versus intermittent oral iron supplementation for prevention of anaemia among pregnant women: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11304700.xml,5d21d0f4779c9b7500f38badb14b3821d34b8c6061da6f6c9f7c7eb166c59e4e,Discussion,"PMC11304700, Discussion, p0175","The side effects due to daily iron supplementation are one of the important reasons for the lack of compliance to supplementation among pregnant women. Ten studies recorded side effects, and the number of events were recorded for nausea, diarrhoea, vomiting and constipation.",nausea;constipation;adverse event;side effect,120 mg/day;60 mg/day;65 mg/day,pregnant;women,,,15,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-39114275-04,EV-K3-39114275,39114275,PMC11304700,K3,iron,Efficacy of daily versus intermittent oral iron supplementation for prevention of anaemia among pregnant women: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC11304700.xml,5d21d0f4779c9b7500f38badb14b3821d34b8c6061da6f6c9f7c7eb166c59e4e,Introduction,"PMC11304700, Introduction, p0040","It was noted that oral iron at doses of 60 mg or higher, when given at least 48 h apart, demonstrated a higher fractional absorption.6 A study by Stoffel et al. found that taking 60 mg iron supplements every other day led to 34% higher iron absorption compared to taking them daily.7 In another study, a decline in iron absorption 48 h after the last administered dose was not observed, contrary to the postulation of a mucosal block lasting up to five or six days.8 The evidence suggests that, oral",gastrointestinal;nausea;iron overload;adverse effect,60 mg,,,,14,codex_ai,ai_extracted_not_human_verified,true
